X;Result
-9,43800000;-5037438031000441000000000000000000000000000000000000000000000,00000000
-9,43700000;-62607573398324660000000000000000000000000000000000000000000000,00000000
-9,43600000;-964672076439825500000000000000000000000000000000000000000000000,00000000
-9,43500000;-19182956961420057000000000000000000000000000000000000000000000000,00000000
-9,43400000;-518898299493598100000000000000000000000000000000000000000000000000,00000000
-9,43300000;-20493500188301982000000000000000000000000000000000000000000000000000,00000000
-9,43200000;-1303921914298787000000000000000000000000000000000000000000000000000000,00000000
-9,43100000;-154139110365019120000000000000000000000000000000000000000000000000000000,00000000
-9,43000000;-42097930465642816000000000000000000000000000000000000000000000000000000000,00000000
-9,42900000;-38002193285753106000000000000000000000000000000000000000000000000000000000000,00000000
-9,42800000;-217624203662612080000000000000000000000000000000000000000000000000000000000000000,00000000
-9,42700000;-31858033401378390000000000000000000000000000000000000000000000000000000000000000000000,00000000
-9,42600000;-6516111965416917000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000
-9,42500000;-3291718538410767000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000
-9,42400000;-12360124867051595000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000
-9,42300000;-40427020779985320000000000000000000000000000000000000000000000000000000000000000000000000,00000000
-9,42200000;-25484921537900787000000000000000000000000000000000000000000000000000000000000000000,00000000
-9,42100000;-1363239371814556300000000000000000000000000000000000000000000000000000000000000,00000000
-9,42000000;-745271319296728100000000000000000000000000000000000000000000000000000000000,00000000
-9,41900000;-1708198246919746400000000000000000000000000000000000000000000000000000000,00000000
-9,41800000;-10360669620588508000000000000000000000000000000000000000000000000000000,00000000
-9,41700000;-127078275713997860000000000000000000000000000000000000000000000000000,00000000
-9,41600000;-2656947072983238800000000000000000000000000000000000000000000000000,00000000
-9,41500000;-84377085407609460000000000000000000000000000000000000000000000000,00000000
-9,41400000;-3751250749170317000000000000000000000000000000000000000000000000,00000000
-9,41300000;-219921861580465100000000000000000000000000000000000000000000000,00000000
-9,41200000;-16251510095264884000000000000000000000000000000000000000000000,00000000
-9,41100000;-1461786691226090200000000000000000000000000000000000000000000,00000000
-9,41000000;-155691209041595120000000000000000000000000000000000000000000,00000000
-9,40900000;-19204987811698578000000000000000000000000000000000000000000,00000000
-9,40800000;-2694568945554417300000000000000000000000000000000000000000,00000000
-9,40700000;-423651824791657300000000000000000000000000000000000000000,00000000
-9,40600000;-73715267458767510000000000000000000000000000000000000000,00000000
-9,40500000;-14046305190462275000000000000000000000000000000000000000,00000000
-9,40400000;-2904877281593160300000000000000000000000000000000000000,00000000
-9,40300000;-647006870050279600000000000000000000000000000000000000,00000000
-9,40200000;-154173821894761270000000000000000000000000000000000000,00000000
-9,40100000;-39076132842804606000000000000000000000000000000000000,00000000
-9,40000000;-10480983047171006000000000000000000000000000000000000,00000000
-9,39900000;-2961656352803223500000000000000000000000000000000000,00000000
-9,39800000;-878182231681173500000000000000000000000000000000000,00000000
-9,39700000;-272280713258573580000000000000000000000000000000000,00000000
-9,39600000;-87995246849431530000000000000000000000000000000000,00000000
-9,39500000;-29558347697486930000000000000000000000000000000000,00000000
-9,39400000;-10293670658346267000000000000000000000000000000000,00000000
-9,39300000;-3707887766731469000000000000000000000000000000000,00000000
-9,39200000;-1378603438549531100000000000000000000000000000000,00000000
-9,39100000;-528057128641306500000000000000000000000000000000,00000000
-9,39000000;-208015648809782000000000000000000000000000000000,00000000
-9,38900000;-84138286545580390000000000000000000000000000000,00000000
-9,38800000;-34893139455228870000000000000000000000000000000,00000000
-9,38700000;-14816729301816193000000000000000000000000000000,00000000
-9,38600000;-6434183512531759000000000000000000000000000000,00000000
-9,38500000;-2854087281777746400000000000000000000000000000,00000000
-9,38400000;-1291857580936029800000000000000000000000000000,00000000
-9,38300000;-596087279057080400000000000000000000000000000,00000000
-9,38200000;-280128542261949770000000000000000000000000000,00000000
-9,38100000;-133964290510903560000000000000000000000000000,00000000
-9,38000000;-65142099020120850000000000000000000000000000,00000000
-9,37900000;-32185112845395624000000000000000000000000000,00000000
-9,37800000;-16146160379665714000000000000000000000000000,00000000
-9,37700000;-8219091087775342000000000000000000000000000,00000000
-9,37600000;-4242828131508147000000000000000000000000000,00000000
-9,37500000;-2219816294495043200000000000000000000000000,00000000
-9,37400000;-1176457286676812500000000000000000000000000,00000000
-9,37300000;-631268342959432400000000000000000000000000,00000000
-9,37200000;-342786980141472600000000000000000000000000,00000000
-9,37100000;-188283578698682460000000000000000000000000,00000000
-9,37000000;-104566966107023450000000000000000000000000,00000000
-9,36900000;-58694391807810530000000000000000000000000,00000000
-9,36800000;-33285425425316655000000000000000000000000,00000000
-9,36700000;-19063867792728100000000000000000000000000,00000000
-9,36600000;-11023496003719880000000000000000000000000,00000000
-9,36500000;-6433371371861994000000000000000000000000,00000000
-9,36400000;-3788221332324327000000000000000000000000,00000000
-9,36300000;-2250000233619524600000000000000000000000,00000000
-9,36200000;-1347595141677588300000000000000000000000,00000000
-9,36100000;-813674781817872400000000000000000000000,00000000
-9,36000000;-495161745804187400000000000000000000000,00000000
-9,35900000;-303629127824895200000000000000000000000,00000000
-9,35800000;-187559878510682440000000000000000000000,00000000
-9,35700000;-116692010371073150000000000000000000000,00000000
-9,35600000;-73106445795329210000000000000000000000,00000000
-9,35500000;-46110118995176220000000000000000000000,00000000
