X;Result
-9,39000000;Error
-9,38900000;Error
-9,38800000;Error
-9,38700000;Error
-9,38600000;Error
-9,38500000;Error
-9,38400000;Error
-9,38300000;Error
-9,38200000;Error
-9,38100000;Error
-9,38000000;Error
-9,37900000;Error
-9,37800000;Error
-9,37700000;Error
-9,37600000;Error
-9,37500000;Error
-9,37400000;Error
-9,37300000;Error
-9,37200000;Error
-9,37100000;Error
-9,37000000;Error
-9,36900000;Error
-9,36800000;Error
-9,36700000;Error
-9,36600000;Error
-9,36500000;Error
-9,36400000;Error
-9,36300000;Error
-9,36200000;Error
-9,36100000;Error
-9,36000000;Error
-9,35900000;Error
-9,35800000;Error
-9,35700000;Error
-9,35600000;Error
-9,35500000;Error
-9,35400000;Error
-9,35300000;Error
-9,35200000;Error
-9,35100000;Error
-9,35000000;Error
-9,34900000;Error
-9,34800000;Error
-9,34700000;Error
-9,34600000;Error
-9,34500000;Error
-9,34400000;Error
-9,34300000;Error
-9,34200000;Error
-9,34100000;Error
-9,34000000;Error
-9,33900000;Error
-9,33800000;Error
-9,33700000;Error
-9,33600000;Error
-9,33500000;Error
-9,33400000;Error
-9,33300000;Error
-9,33200000;Error
-9,33100000;Error
-9,33000000;Error
-9,32900000;Error
-9,32800000;Error
-9,32700000;Error
-9,32600000;Error
-9,32500000;Error
-9,32400000;Error
-9,32300000;Error
-9,32200000;Error
-9,32100000;Error
-9,32000000;Error
-9,31900000;Error
-9,31800000;Error
-9,31700000;Error
-9,31600000;Error
-9,31500000;Error
-9,31400000;Error
-9,31300000;Error
-9,31200000;Error
-9,31100000;Error
-9,31000000;Error
-9,30900000;Error
-9,30800000;Error
-9,30700000;Error
-9,30600000;Error
-9,30500000;Error
-9,30400000;Error
-9,30300000;Error
-9,30200000;Error
-9,30100000;Error
-9,30000000;Error
-9,29900000;Error
-9,29800000;Error
-9,29700000;Error
-9,29600000;Error
-9,29500000;Error
-9,29400000;Error
-9,29300000;Error
-9,29200000;Error
-9,29100000;Error
-9,29000000;Error
-9,28900000;Error
-9,28800000;Error
-9,28700000;Error
-9,28600000;Error
-9,28500000;Error
-9,28400000;Error
-9,28300000;Error
-9,28200000;Error
-9,28100000;Error
-9,28000000;Error
-9,27900000;Error
-9,27800000;Error
-9,27700000;Error
-9,27600000;Error
-9,27500000;Error
-9,27400000;Error
-9,27300000;Error
-9,27200000;Error
-9,27100000;Error
-9,27000000;Error
-9,26900000;Error
-9,26800000;Error
-9,26700000;Error
-9,26600000;Error
-9,26500000;Error
