X;Result
-9,65600000;-1,02734090
-9,65500000;-1,02709960
-9,65400000;-1,02685944
-9,65300000;-1,02662042
-9,65200000;-1,02638253
-9,65100000;-1,02614578
-9,65000000;-1,02591017
-9,64900000;-1,02567569
-9,64800000;-1,02544234
-9,64700000;-1,02521012
-9,64600000;-1,02497904
-9,64500000;-1,02474908
-9,64400000;-1,02452025
-9,64300000;-1,02429254
-9,64200000;-1,02406596
-9,64100000;-1,02384051
-9,64000000;-1,02361617
-9,63900000;-1,02339296
-9,63800000;-1,02317087
-9,63700000;-1,02294990
-9,63600000;-1,02273005
-9,63500000;-1,02251131
-9,63400000;-1,02229369
-9,63300000;-1,02207718
-9,63200000;-1,02186178
-9,63100000;-1,02164750
-9,63000000;-1,02143433
-9,62900000;-1,02122227
-9,62800000;-1,02101132
-9,62700000;-1,02080147
-9,62600000;-1,02059274
-9,62500000;-1,02038510
-9,62400000;-1,02017858
-9,62300000;-1,01997315
-9,62200000;-1,01976883
-9,62100000;-1,01956561
-9,62000000;-1,01936349
-9,61900000;-1,01916247
-9,61800000;-1,01896254
-9,61700000;-1,01876372
-9,61600000;-1,01856599
-9,61500000;-1,01836935
-9,61400000;-1,01817381
-9,61300000;-1,01797936
-9,61200000;-1,01778600
-9,61100000;-1,01759374
-9,61000000;-1,01740256
-9,60900000;-1,01721247
-9,60800000;-1,01702347
-9,60700000;-1,01683556
-9,60600000;-1,01664873
-9,60500000;-1,01646299
-9,60400000;-1,01627833
-9,60300000;-1,01609476
-9,60200000;-1,01591227
-9,60100000;-1,01573085
-9,60000000;-1,01555052
-9,59900000;-1,01537127
-9,59800000;-1,01519310
-9,59700000;-1,01501600
-9,59600000;-1,01483998
-9,59500000;-1,01466503
-9,59400000;-1,01449116
-9,59300000;-1,01431837
-9,59200000;-1,01414664
-9,59100000;-1,01397599
-9,59000000;-1,01380641
-9,58900000;-1,01363790
-9,58800000;-1,01347046
-9,58700000;-1,01330409
-9,58600000;-1,01313878
-9,58500000;-1,01297454
-9,58400000;-1,01281137
-9,58300000;-1,01264926
-9,58200000;-1,01248822
-9,58100000;-1,01232824
-9,58000000;-1,01216932
-9,57900000;-1,01201147
-9,57800000;-1,01185467
-9,57700000;-1,01169894
-9,57600000;-1,01154426
-9,57500000;-1,01139065
-9,57400000;-1,01123809
-9,57300000;-1,01108659
-9,57200000;-1,01093614
-9,57100000;-1,01078675
-9,57000000;-1,01063841
-9,56900000;-1,01049113
-9,56800000;-1,01034490
-9,56700000;-1,01019973
-9,56600000;-1,01005560
-9,56500000;-1,00991253
-9,56400000;-1,00977051
-9,56300000;-1,00962953
-9,56200000;-1,00948961
-9,56100000;-1,00935073
-9,56000000;-1,00921290
-9,55900000;-1,00907611
-9,55800000;-1,00894038
-9,55700000;-1,00880568
-9,55600000;-1,00867204
-9,55500000;-1,00853943
-9,55400000;-1,00840787
-9,55300000;-1,00827735
-9,55200000;-1,00814788
-9,55100000;-1,00801944
-9,55000000;-1,00789204
-9,54900000;-1,00776569
-9,54800000;-1,00764037
-9,54700000;-1,00751610
-9,54600000;-1,00739286
-9,54500000;-1,00727065
-9,54400000;-1,00714949
-9,54300000;-1,00702936
-9,54200000;-1,00691026
-9,54100000;-1,00679220
-9,54000000;-1,00667518
-9,53900000;-1,00655919
-9,53800000;-1,00644423
-9,53700000;-1,00633030
-9,53600000;-1,00621741
-9,53500000;-1,00610555
-9,53400000;-1,00599471
-9,53300000;-1,00588491
-9,53200000;-1,00577614
-9,53100000;-1,00566840
-9,53000000;-1,00556168
-9,52900000;-1,00545600
-9,52800000;-1,00535134
-9,52700000;-1,00524771
-9,52600000;-1,00514510
-9,52500000;-1,00504352
-9,52400000;-1,00494297
-9,52300000;-1,00484344
-9,52200000;-1,00474493
-9,52100000;-1,00464745
-9,52000000;-1,00455099
-9,51900000;-1,00445556
-9,51800000;-1,00436114
-9,51700000;-1,00426775
-9,51600000;-1,00417538
-9,51500000;-1,00408404
-9,51400000;-1,00399371
-9,51300000;-1,00390440
-9,51200000;-1,00381611
-9,51100000;-1,00372884
-9,51000000;-1,00364259
-9,50900000;-1,00355736
-9,50800000;-1,00347315
-9,50700000;-1,00338995
-9,50600000;-1,00330777
-9,50500000;-1,00322661
-9,50400000;-1,00314646
-9,50300000;-1,00306733
-9,50200000;-1,00298921
-9,50100000;-1,00291211
-9,50000000;-1,00283603
-9,49900000;-1,00276096
-9,49800000;-1,00268690
-9,49700000;-1,00261385
-9,49600000;-1,00254182
-9,49500000;-1,00247080
-9,49400000;-1,00240080
-9,49300000;-1,00233180
-9,49200000;-1,00226382
-9,49100000;-1,00219685
-9,49000000;-1,00213089
-9,48900000;-1,00206594
-9,48800000;-1,00200200
-9,48700000;-1,00193907
-9,48600000;-1,00187715
-9,48500000;-1,00181624
-9,48400000;-1,00175634
-9,48300000;-1,00169745
-9,48200000;-1,00163957
-9,48100000;-1,00158269
-9,48000000;-1,00152683
-9,47900000;-1,00147197
-9,47800000;-1,00141811
-9,47700000;-1,00136527
-9,47600000;-1,00131343
-9,47500000;-1,00126260
-9,47400000;-1,00121277
-9,47300000;-1,00116395
-9,47200000;-1,00111614
-9,47100000;-1,00106933
-9,47000000;-1,00102353
-9,46900000;-1,00097873
-9,46800000;-1,00093494
-9,46700000;-1,00089215
-9,46600000;-1,00085037
-9,46500000;-1,00080959
-9,46400000;-1,00076982
-9,46300000;-1,00073104
-9,46200000;-1,00069328
-9,46100000;-1,00065651
-9,46000000;-1,00062075
-9,45900000;-1,00058599
-9,45800000;-1,00055224
-9,45700000;-1,00051949
-9,45600000;-1,00048774
-9,45500000;-1,00045699
-9,45400000;-1,00042725
-9,45300000;-1,00039850
-9,45200000;-1,00037076
-9,45100000;-1,00034403
-9,45000000;-1,00031829
-9,44900000;-1,00029355
-9,44800000;-1,00026982
-9,44700000;-1,00024709
-9,44600000;-1,00022536
-9,44500000;-1,00020463
-9,44400000;-1,00018490
-9,44300000;-1,00016617
-9,44200000;-1,00014844
-9,44100000;-1,00013171
-9,44000000;-1,00011599
-9,43900000;-1,00010126
-9,43800000;-1,00008754
-9,43700000;-1,00007481
-9,43600000;-1,00006309
-9,43500000;-1,00005237
-9,43400000;-1,00004264
-9,43300000;-1,00003392
-9,43200000;-1,00002620
-9,43100000;-1,00001947
-9,43000000;-1,00001375
-9,42900000;-1,00000903
-9,42800000;-1,00000531
-9,42700000;-1,00000258
-9,42600000;-1,00000086
-9,42500000;-1,00000014
-9,42400000;-1,00000042
-9,42300000;-1,00000169
-9,42200000;-1,00000397
-9,42100000;-1,00000725
-9,42000000;-1,00001153
-9,41900000;-1,00001680
-9,41800000;-1,00002308
-9,41700000;-1,00003036
-9,41600000;-1,00003864
-9,41500000;-1,00004791
-9,41400000;-1,00005819
-9,41300000;-1,00006947
-9,41200000;-1,00008175
-9,41100000;-1,00009503
-9,41000000;-1,00010931
-9,40900000;-1,00012459
-9,40800000;-1,00014087
-9,40700000;-1,00015815
-9,40600000;-1,00017644
-9,40500000;-1,00019572
-9,40400000;-1,00021600
-9,40300000;-1,00023729
-9,40200000;-1,00025958
-9,40100000;-1,00028286
-9,40000000;-1,00030715
-9,39900000;-1,00033244
-9,39800000;-1,00035874
-9,39700000;-1,00038603
-9,39600000;-1,00041433
-9,39500000;-1,00044363
-9,39400000;-1,00047393
-9,39300000;-1,00050523
-9,39200000;-1,00053754
-9,39100000;-1,00057084
-9,39000000;-1,00060515
-9,38900000;-1,00064047
-9,38800000;-1,00067679
-9,38700000;-1,00071411
-9,38600000;-1,00075243
-9,38500000;-1,00079176
-9,38400000;-1,00083209
-9,38300000;-1,00087343
-9,38200000;-1,00091577
-9,38100000;-1,00095911
-9,38000000;-1,00100346
-9,37900000;-1,00104882
-9,37800000;-1,00109518
-9,37700000;-1,00114254
-9,37600000;-1,00119092
-9,37500000;-1,00124029
-9,37400000;-1,00129068
-9,37300000;-1,00134207
-9,37200000;-1,00139446
-9,37100000;-1,00144787
-9,37000000;-1,00150228
-9,36900000;-1,00155770
-9,36800000;-1,00161412
-9,36700000;-1,00167156
-9,36600000;-1,00173000
-9,36500000;-1,00178945
-9,36400000;-1,00184991
-9,36300000;-1,00191138
-9,36200000;-1,00197386
-9,36100000;-1,00203735
-9,36000000;-1,00210185
-9,35900000;-1,00216736
-9,35800000;-1,00223388
-9,35700000;-1,00230141
-9,35600000;-1,00236996
-9,35500000;-1,00243951
-9,35400000;-1,00251008
-9,35300000;-1,00258166
-9,35200000;-1,00265425
-9,35100000;-1,00272786
-9,35000000;-1,00280248
-9,34900000;-1,00287811
-9,34800000;-1,00295476
-9,34700000;-1,00303243
-9,34600000;-1,00311111
-9,34500000;-1,00319080
-9,34400000;-1,00327151
-9,34300000;-1,00335324
-9,34200000;-1,00343598
-9,34100000;-1,00351974
-9,34000000;-1,00360452
-9,33900000;-1,00369032
-9,33800000;-1,00377713
-9,33700000;-1,00386497
-9,33600000;-1,00395382
-9,33500000;-1,00404369
-9,33400000;-1,00413459
-9,33300000;-1,00422650
-9,33200000;-1,00431944
-9,33100000;-1,00441340
-9,33000000;-1,00450838
-9,32900000;-1,00460438
-9,32800000;-1,00470140
-9,32700000;-1,00479945
-9,32600000;-1,00489853
-9,32500000;-1,00499862
-9,32400000;-1,00509975
-9,32300000;-1,00520190
-9,32200000;-1,00530507
-9,32100000;-1,00540927
-9,32000000;-1,00551450
-9,31900000;-1,00562076
-9,31800000;-1,00572804
-9,31700000;-1,00583636
-9,31600000;-1,00594570
-9,31500000;-1,00605607
-9,31400000;-1,00616748
-9,31300000;-1,00627991
-9,31200000;-1,00639338
-9,31100000;-1,00650788
-9,31000000;-1,00662341
-9,30900000;-1,00673997
-9,30800000;-1,00685757
-9,30700000;-1,00697620
-9,30600000;-1,00709587
-9,30500000;-1,00721658
-9,30400000;-1,00733832
-9,30300000;-1,00746109
-9,30200000;-1,00758491
-9,30100000;-1,00770976
-9,30000000;-1,00783566
-9,29900000;-1,00796259
-9,29800000;-1,00809056
-9,29700000;-1,00821957
-9,29600000;-1,00834963
-9,29500000;-1,00848072
-9,29400000;-1,00861286
-9,29300000;-1,00874605
-9,29200000;-1,00888027
-9,29100000;-1,00901555
-9,29000000;-1,00915186
-9,28900000;-1,00928923
-9,28800000;-1,00942764
-9,28700000;-1,00956710
-9,28600000;-1,00970760
-9,28500000;-1,00984916
-9,28400000;-1,00999177
-9,28300000;-1,01013542
-9,28200000;-1,01028013
-9,28100000;-1,01042589
-9,28000000;-1,01057270
-9,27900000;-1,01072057
-9,27800000;-1,01086949
-9,27700000;-1,01101947
-9,27600000;-1,01117050
-9,27500000;-1,01132259
-9,27400000;-1,01147573
-9,27300000;-1,01162993
-9,27200000;-1,01178520
-9,27100000;-1,01194152
-9,27000000;-1,01209890
-9,26900000;-1,01225735
-9,26800000;-1,01241685
-9,26700000;-1,01257742
-9,26600000;-1,01273905
-9,26500000;-1,01290175
-9,26400000;-1,01306552
-9,26300000;-1,01323035
-9,26200000;-1,01339624
-9,26100000;-1,01356321
-9,26000000;-1,01373124
-9,25900000;-1,01390035
-9,25800000;-1,01407052
-9,25700000;-1,01424177
-9,25600000;-1,01441408
-9,25500000;-1,01458748
-9,25400000;-1,01476194
-9,25300000;-1,01493748
-9,25200000;-1,01511410
-9,25100000;-1,01529179
-9,25000000;-1,01547057
-9,24900000;-1,01565042
-9,24800000;-1,01583135
-9,24700000;-1,01601336
-9,24600000;-1,01619645
-9,24500000;-1,01638063
-9,24400000;-1,01656589
-9,24300000;-1,01675223
-9,24200000;-1,01693966
-9,24100000;-1,01712817
-9,24000000;-1,01731778
-9,23900000;-1,01750847
-9,23800000;-1,01770025
-9,23700000;-1,01789312
-9,23600000;-1,01808708
-9,23500000;-1,01828213
-9,23400000;-1,01847828
-9,23300000;-1,01867553
-9,23200000;-1,01887386
-9,23100000;-1,01907330
-9,23000000;-1,01927383
-9,22900000;-1,01947546
-9,22800000;-1,01967819
-9,22700000;-1,01988202
-9,22600000;-1,02008696
-9,22500000;-1,02029299
-9,22400000;-1,02050013
-9,22300000;-1,02070838
-9,22200000;-1,02091773
-9,22100000;-1,02112818
-9,22000000;-1,02133975
-9,21900000;-1,02155243
-9,21800000;-1,02176621
-9,21700000;-1,02198111
-9,21600000;-1,02219712
-9,21500000;-1,02241425
-9,21400000;-1,02263249
-9,21300000;-1,02285184
-9,21200000;-1,02307232
-9,21100000;-1,02329391
-9,21000000;-1,02351662
-9,20900000;-1,02374046
-9,20800000;-1,02396541
-9,20700000;-1,02419149
-9,20600000;-1,02441869
-9,20500000;-1,02464702
-9,20400000;-1,02487648
-9,20300000;-1,02510706
-9,20200000;-1,02533877
-9,20100000;-1,02557162
-9,20000000;-1,02580559
-9,19900000;-1,02604070
-9,19800000;-1,02627694
-9,19700000;-1,02651432
-9,19600000;-1,02675284
-9,19500000;-1,02699249
-9,19400000;-1,02723328
-9,19300000;-1,02747522
-9,19200000;-1,02771829
-9,19100000;-1,02796251
-9,19000000;-1,02820787
-9,18900000;-1,02845438
-9,18800000;-1,02870204
-9,18700000;-1,02895084
-9,18600000;-1,02920080
-9,18500000;-1,02945190
-9,18400000;-1,02970416
-9,18300000;-1,02995757
-9,18200000;-1,03021214
-9,18100000;-1,03046786
-9,18000000;-1,03072475
-9,17900000;-1,03098279
-9,17800000;-1,03124199
-9,17700000;-1,03150235
-9,17600000;-1,03176388
-9,17500000;-1,03202657
-9,17400000;-1,03229043
-9,17300000;-1,03255546
-9,17200000;-1,03282165
-9,17100000;-1,03308902
-9,17000000;-1,03335756
-9,16900000;-1,03362727
-9,16800000;-1,03389816
-9,16700000;-1,03417022
-9,16600000;-1,03444346
-9,16500000;-1,03471788
-9,16400000;-1,03499349
-9,16300000;-1,03527027
-9,16200000;-1,03554824
-9,16100000;-1,03582739
-9,16000000;-1,03610773
-9,15900000;-1,03638926
-9,15800000;-1,03667198
-9,15700000;-1,03695589
-9,15600000;-1,03724099
-9,15500000;-1,03752729
-9,15400000;-1,03781479
-9,15300000;-1,03810348
-9,15200000;-1,03839337
-9,15100000;-1,03868446
-9,15000000;-1,03897676
-9,14900000;-1,03927026
-9,14800000;-1,03956496
-9,14700000;-1,03986087
-9,14600000;-1,04015799
-9,14500000;-1,04045633
-9,14400000;-1,04075587
-9,14300000;-1,04105663
-9,14200000;-1,04135860
-9,14100000;-1,04166179
-9,14000000;-1,04196620
-9,13900000;-1,04227183
-9,13800000;-1,04257868
-9,13700000;-1,04288676
-9,13600000;-1,04319606
-9,13500000;-1,04350659
-9,13400000;-1,04381835
-9,13300000;-1,04413134
-9,13200000;-1,04444556
-9,13100000;-1,04476101
-9,13000000;-1,04507770
-9,12900000;-1,04539563
-9,12800000;-1,04571480
-9,12700000;-1,04603521
-9,12600000;-1,04635687
-9,12500000;-1,04667976
-9,12400000;-1,04700391
-9,12300000;-1,04732930
-9,12200000;-1,04765595
-9,12100000;-1,04798384
-9,12000000;-1,04831299
-9,11900000;-1,04864340
-9,11800000;-1,04897506
-9,11700000;-1,04930798
-9,11600000;-1,04964217
-9,11500000;-1,04997761
-9,11400000;-1,05031433
-9,11300000;-1,05065231
-9,11200000;-1,05099155
-9,11100000;-1,05133207
-9,11000000;-1,05167387
-9,10900000;-1,05201693
-9,10800000;-1,05236128
-9,10700000;-1,05270690
-9,10600000;-1,05305380
-9,10500000;-1,05340198
-9,10400000;-1,05375145
-9,10300000;-1,05410221
-9,10200000;-1,05445425
-9,10100000;-1,05480759
-9,10000000;-1,05516221
-9,09900000;-1,05551813
-9,09800000;-1,05587535
-9,09700000;-1,05623387
-9,09600000;-1,05659368
-9,09500000;-1,05695480
-9,09400000;-1,05731723
-9,09300000;-1,05768096
-9,09200000;-1,05804600
-9,09100000;-1,05841235
-9,09000000;-1,05878001
-9,08900000;-1,05914899
-9,08800000;-1,05951928
-9,08700000;-1,05989090
-9,08600000;-1,06026383
-9,08500000;-1,06063809
-9,08400000;-1,06101368
-9,08300000;-1,06139059
-9,08200000;-1,06176883
-9,08100000;-1,06214841
-9,08000000;-1,06252932
-9,07900000;-1,06291156
-9,07800000;-1,06329515
-9,07700000;-1,06368007
-9,07600000;-1,06406634
-9,07500000;-1,06445396
-9,07400000;-1,06484292
-9,07300000;-1,06523323
-9,07200000;-1,06562490
-9,07100000;-1,06601792
-9,07000000;-1,06641229
-9,06900000;-1,06680803
-9,06800000;-1,06720512
-9,06700000;-1,06760358
-9,06600000;-1,06800341
-9,06500000;-1,06840460
